doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
A06785.txt,209,prices,"There was of late years a Merchant of great experience, A Worthy consideration in Exchange. who (by ruminating of his brain) was of opinion, that although sometimes the price of exchange went low for some weeks, it went high again at other weeks, and so accounting one week with an other, this undervaluation might be recompensed and found to be correspondent: this consideration was very material, and moneys were not then at all enhanced at Hamborough, neither so much risen in the Low Countries, whereupon it was thought convenient to cast up the weekly price of exchanges one with another, according to the Broker's Bills of the prices of exchanges which they deliver weekly, and (that for certain years) after 52 weeks for the year, casting the Medium thereof, by certain tables made thereof: and although the difference was not so much as it hath been, and continued these 12 years since by one third part; yet the loss sustained thereby, came yearly to 35 and 37 Per Cento, by the year, the operation whereof was to be felt in time, as now we do in the want of moneys, for in the great bodies of Commonweals, things are not sensible but in progress of time: which causeth me to compare the working thereof to the Planet Saturn, making his Spherical course in Thirty years.",633,639,1,10.484128,6.12561,9.238052,9.232974,9.47322
A06785.txt,222,price,"The First, concerning the King and the Nobility, Gentlemen and Travellers, Three Distinction considerable. who are here deliverers of money to serve their occasions beyond the Seas, or else they are takers up beyond the Seas by letters of credit, to their greater loss, when the price of exchange is low, or foreign coin is enhanced or overvalued in exchange unto us, as is before declared in the first Chapter.",279,284,1,-4.1808257,0.105754375,6.781543,6.5586486,6.5775604
A06785.txt,230,price,"English Merchants (being here the takers of money by exchange) have a great gain when they take the same at a low exchange, Pernicious Asguments. giving less by their Bill of exchange in foreign parts, and in 〈◊〉 manner beyond the Seas, in giving Flemish or other moneys there, to have here Starlin money for it, they being there commonly the deliverers of money, so that a low price of exchange by the undervaluation of our moneys is profitable to the Merchant: and to maintain this, it is inferred, that merchant strangers would export more moneys out of the Realm into foreign parts, if English Merchants did not take the said moneys by exchanges, and that at a low price, whereby the English Merchant becometh a gainer, and the Merchant stranger a loser.",378,383,0,-3.8027475,-0.15992984,7.038466,7.286919,7.265188
A06785.txt,230,price,"English Merchants (being here the takers of money by exchange) have a great gain when they take the same at a low exchange, Pernicious Asguments. giving less by their Bill of exchange in foreign parts, and in 〈◊〉 manner beyond the Seas, in giving Flemish or other moneys there, to have here Starlin money for it, they being there commonly the deliverers of money, so that a low price of exchange by the undervaluation of our moneys is profitable to the Merchant: and to maintain this, it is inferred, that merchant strangers would export more moneys out of the Realm into foreign parts, if English Merchants did not take the said moneys by exchanges, and that at a low price, whereby the English Merchant becometh a gainer, and the Merchant stranger a loser.",669,674,0,-0.1567062,2.2366996,7.93818,8.953367,8.908668
A06785.txt,231,price,"Again, if an equal exchange were used, according to the Standards of moneys of other Nations and ours: then could not English Merchants sell our native Commodities so good cheap beyond the Seas, to undersell other Nations, casting their calculations of buying and selling according to the low price of exchange.",293,298,1,-4.276732,-0.10274822,7.378276,6.8818774,6.862512
A06785.txt,232,price,"Also, if the price of exchange were high beyond the Seas: then the Spanish Merchants could not make such gain by the royals of 8 which they transport thither, making return of the proceed of them by a low exchange, to their great benefit of 25 Per cento, where they can make here but ten upon the hundreth.",13,18,1,-4.128752,0.03795039,6.3075075,6.2588425,6.2670517
A06785.txt,233,prices,"If the moneys were not enhanced beyond the Seas, Merchants could not sell our native commodities at the prices they now do, and return the value thereof by a low exchange from thence, or taking up the same here, give so little by exchange there.",104,110,0,10.612448,7.002872,8.629852,9.418439,9.630756
A06785.txt,237,price,"The like is done by selling of our Cloth good cheap beyond the Seas in greater quantity, when Merchants have beaten down the price with the Clothier, whereby the Clothier is forced to do the like with the Woolegrower, which disimproveth the revinew of lands.",125,130,0,-2.1667423,1.4618782,5.9204,7.024498,7.0683603
A06785.txt,239,price,"The third distinction concerning the whole Kingdom, is now to be examined by way of Antithesis or conterpointing, showing how gain doth command and direct Trade, in the said three simples of Traffic, namely Commodities, Moneys, and Exchanges, and especially in the exchanges of moneys which overruleth the other two, whereby the overbalancing of foreign Commodities, with our native Commodities in price is procured: and this may be avoided and prevented by the contrary, if it be put in practice according to the said rule of justice and equity.",398,403,0,-0.40392956,-1.3050792,6.2132874,6.8706913,6.970477
A06785.txt,241,price,"FIrst, when our moneys are undervalued in exchange, whereby there ariseth a gain between the inward value of the moneys and the price of exchange: then are our moneys continually exported into foreign parts, for the like gain can never be made by any Commodity.

2 This exportation of money, causeth not only the less moneys to be employed upon our native Commodities, and returneth in foreign wares, but taketh away also the Vital spirit of Traffic, and giveth a great cause of overbalancing of commodities.

3 The said undervaluation of our moneys in exchange doth the like, and causeth our native Commodities to be sold better cheap beyond the Seas, for want of knowledge of the true value of our moneys and theirs: even as the enhancing of foreign coin beyond the Seas, caused the foreign wares to be advanced in price, according as the said money is enhanced, whereby the said overbalancing must needs come to pass of course.

4 It doth hinder the importation of Bullion and Dollars from the said places of Trade, which we have had in times past: for the said enhancing coin not being truly valued by exchange, cannot be imported but to an exceeding loss, and Merchant strangers will not take the same at a low exchange, so that our Merchants are compelled to make their returns by foreign Commodities, thereby greatly increasing the said overbalancing of Trade.

5 Young English Merchants are constrained to take up a great part of the said money at a low exchange, to maintain their rechanges to their loss, or else must make quick sales of their commodities, whereby they spoil the markets of others, which causeth them to set over their bills obligatory (received for their Clothes sold there) either for money, to pay the money taken up here by exchange, or for foreign Commodities at dear rates by the said enhanced moneys and otherwise, which cannot but breed an overbalancing of Commodities.

6 The said low exchange (whereby the Spanish Merchants make a diversion of the royals of 8 unto to those parts finding there more gain, when they can make over their moneys by a low exchange doth also divert from us a great Trade, by such employments as are made there upon foreign Commodities, as Bays, Says, and other new Draperies made in those parts, which might be employed upon our Commodities, and can this negotiation be without argumenting of the said overbalancing?

7 If by occasion or accident moneys or Bullion is impotted: (which might be carried to the Mint, and the moneys made thereof would be delivered by exchange to our Merchants, and so by them employed upon our Commodities, if the said were high or indiffetent:) it falleth out, that the said moneys or Bullion are exported again by other Merchants, which bring in foreign wares for it, for gain still beareth the sway.",128,133,1,-5.4355106,1.0112755,7.5303187,6.9644117,6.9956975
